lon,lat
-58.437193,-34.642675
-58.434842,-34.642675
-58.432491,-34.642675
-58.430140,-34.642675
-58.427788,-34.642675
-58.425436,-34.642675
-58.423084,-34.642675
-58.420732,-34.642675
-58.418380,-34.642675
-58.416028,-34.642675
-58.413675,-34.642675
-58.411322,-34.642675
-58.408970,-34.642675
-58.406617,-34.642675
-58.404263,-34.642675
-58.401910,-34.642675
-58.399557,-34.642675
-58.397203,-34.642675
-58.394849,-34.642675
-58.392495,-34.642675
-58.390141,-34.642675
-58.387787,-34.642675
-58.385433,-34.642675
-58.383078,-34.642675
-58.380723,-34.642675
-58.378368,-34.642675
-58.376013,-34.642675
-58.373658,-34.642675
-58.371303,-34.642675
-58.368947,-34.642675
-58.366592,-34.642675
-58.364236,-34.642675
-58.361880,-34.642675
-58.359524,-34.642675
-58.357167,-34.642675
-58.354811,-34.642675
-58.352454,-34.642675
-58.538143,-34.638183
-58.535799,-34.638183
-58.533454,-34.638183
-58.531109,-34.638183
-58.528765,-34.638183
-58.526420,-34.638183
-58.524074,-34.638183
-58.521729,-34.638183
-58.519384,-34.638183
-58.517038,-34.638183
-58.514692,-34.638183
-58.512346,-34.638183
-58.510000,-34.638183
-58.507654,-34.638183
-58.505308,-34.638183
-58.502961,-34.638183
-58.500614,-34.638183
-58.498267,-34.638183
-58.495920,-34.638183
-58.493573,-34.638183
-58.491226,-34.638183
-58.488878,-34.638183
-58.486531,-34.638183
-58.484183,-34.638183
-58.481835,-34.638183
-58.479487,-34.638183
-58.477138,-34.638183
-58.474790,-34.638183
-58.472441,-34.638183
-58.470093,-34.638183
-58.467744,-34.638183
-58.465395,-34.638183
-58.463045,-34.638183
-58.460696,-34.638183
-58.458346,-34.638183
-58.455997,-34.638183
-58.453647,-34.638183
-58.451297,-34.638183
-58.448947,-34.638183
-58.446596,-34.638183
-58.444246,-34.638183
-58.441895,-34.638183
-58.439544,-34.638183
-58.437193,-34.638183
-58.434842,-34.638183
-58.432491,-34.638183
-58.430140,-34.638183
-58.427788,-34.638183
-58.425436,-34.638183
-58.423084,-34.638183
-58.420732,-34.638183
-58.418380,-34.638183
-58.416028,-34.638183
-58.413675,-34.638183
-58.411322,-34.638183
-58.408970,-34.638183
-58.406617,-34.638183
-58.404263,-34.638183
-58.401910,-34.638183
-58.399557,-34.638183
-58.397203,-34.638183
-58.394849,-34.638183
-58.392495,-34.638183
-58.390141,-34.638183
-58.387787,-34.638183
-58.385433,-34.638183
-58.383078,-34.638183
-58.380723,-34.638183
-58.378368,-34.638183
-58.376013,-34.638183
-58.373658,-34.638183
-58.371303,-34.638183
-58.368947,-34.638183
-58.366592,-34.638183
-58.364236,-34.638183
-58.361880,-34.638183
-58.359524,-34.638183
-58.357167,-34.638183
-58.354811,-34.638183
-58.352454,-34.638183
-58.538143,-34.633692
-58.535799,-34.633692
-58.533454,-34.633692
-58.531109,-34.633692
-58.528765,-34.633692
-58.526420,-34.633692
-58.524074,-34.633692
-58.521729,-34.633692
-58.519384,-34.633692
-58.517038,-34.633692
-58.514692,-34.633692
-58.512346,-34.633692
-58.510000,-34.633692
-58.507654,-34.633692
-58.505308,-34.633692
-58.502961,-34.633692
-58.500614,-34.633692
-58.498267,-34.633692
-58.495920,-34.633692
-58.493573,-34.633692
-58.491226,-34.633692
-58.488878,-34.633692
-58.486531,-34.633692
-58.484183,-34.633692
-58.481835,-34.633692
-58.479487,-34.633692
-58.477138,-34.633692
-58.474790,-34.633692
-58.472441,-34.633692
-58.470093,-34.633692
-58.467744,-34.633692
-58.465395,-34.633692
-58.463045,-34.633692
-58.460696,-34.633692
-58.458346,-34.633692
-58.455997,-34.633692
-58.453647,-34.633692
-58.451297,-34.633692
-58.448947,-34.633692
-58.446596,-34.633692
-58.444246,-34.633692
-58.441895,-34.633692
-58.439544,-34.633692
-58.437193,-34.633692
-58.434842,-34.633692
-58.432491,-34.633692
-58.430140,-34.633692
-58.427788,-34.633692
-58.425436,-34.633692
-58.423084,-34.633692
-58.420732,-34.633692
-58.418380,-34.633692
-58.416028,-34.633692
-58.413675,-34.633692
-58.411322,-34.633692
-58.408970,-34.633692
-58.406617,-34.633692
-58.404263,-34.633692
-58.401910,-34.633692
-58.399557,-34.633692
-58.397203,-34.633692
-58.394849,-34.633692
-58.392495,-34.633692
-58.390141,-34.633692
-58.387787,-34.633692
-58.385433,-34.633692
-58.383078,-34.633692
-58.380723,-34.633692
-58.378368,-34.633692
-58.376013,-34.633692
-58.373658,-34.633692
-58.371303,-34.633692
-58.368947,-34.633692
-58.366592,-34.633692
-58.364236,-34.633692
-58.361880,-34.633692
-58.359524,-34.633692
-58.357167,-34.633692
-58.354811,-34.633692
-58.352454,-34.633692
-58.538143,-34.629200
-58.535799,-34.629200
-58.533454,-34.629200
-58.531109,-34.629200
-58.528765,-34.629200
-58.526420,-34.629200
-58.524074,-34.629200
-58.521729,-34.629200
-58.519384,-34.629200
-58.517038,-34.629200
-58.514692,-34.629200
-58.512346,-34.629200
-58.510000,-34.629200
-58.507654,-34.629200
-58.505308,-34.629200
-58.502961,-34.629200
-58.500614,-34.629200
-58.498267,-34.629200
-58.495920,-34.629200
-58.493573,-34.629200
-58.491226,-34.629200
-58.488878,-34.629200
-58.486531,-34.629200
-58.484183,-34.629200
-58.481835,-34.629200
-58.479487,-34.629200
-58.477138,-34.629200
-58.474790,-34.629200
-58.472441,-34.629200
-58.470093,-34.629200
-58.467744,-34.629200
-58.465395,-34.629200
-58.463045,-34.629200
-58.460696,-34.629200
-58.458346,-34.629200
-58.455997,-34.629200
-58.453647,-34.629200
-58.451297,-34.629200
-58.448947,-34.629200
-58.446596,-34.629200
-58.444246,-34.629200
-58.441895,-34.629200
-58.439544,-34.629200
-58.437193,-34.629200
-58.434842,-34.629200
-58.432491,-34.629200
-58.430140,-34.629200
-58.427788,-34.629200
-58.425436,-34.629200
-58.423084,-34.629200
-58.420732,-34.629200
-58.418380,-34.629200
-58.416028,-34.629200
-58.413675,-34.629200
-58.411322,-34.629200
-58.408970,-34.629200
-58.406617,-34.629200
-58.404263,-34.629200
-58.401910,-34.629200
-58.399557,-34.629200
-58.397203,-34.629200
-58.394849,-34.629200
-58.392495,-34.629200
-58.390141,-34.629200
-58.387787,-34.629200
-58.385433,-34.629200
-58.383078,-34.629200
-58.380723,-34.629200
-58.378368,-34.629200
-58.376013,-34.629200
-58.373658,-34.629200
-58.371303,-34.629200
-58.368947,-34.629200
-58.366592,-34.629200
-58.364236,-34.629200
-58.361880,-34.629200
-58.359524,-34.629200
-58.357167,-34.629200
-58.354811,-34.629200
-58.352454,-34.629200
-58.538143,-34.624709
-58.535799,-34.624709
-58.533454,-34.624709
-58.531109,-34.624709
-58.528765,-34.624709
-58.526420,-34.624709
-58.524074,-34.624709
-58.521729,-34.624709
-58.519384,-34.624709
-58.517038,-34.624709
-58.514692,-34.624709
-58.512346,-34.624709
-58.510000,-34.624709
-58.507654,-34.624709
-58.505308,-34.624709
-58.502961,-34.624709
-58.500614,-34.624709
-58.498267,-34.624709
-58.495920,-34.624709
-58.493573,-34.624709
-58.491226,-34.624709
-58.488878,-34.624709
-58.486531,-34.624709
-58.484183,-34.624709
-58.481835,-34.624709
-58.479487,-34.624709
-58.477138,-34.624709
-58.474790,-34.624709
-58.472441,-34.624709
-58.470093,-34.624709
-58.467744,-34.624709
-58.465395,-34.624709
-58.463045,-34.624709
-58.460696,-34.624709
-58.458346,-34.624709
-58.455997,-34.624709
-58.453647,-34.624709
-58.451297,-34.624709
-58.448947,-34.624709
-58.446596,-34.624709
-58.444246,-34.624709
-58.441895,-34.624709
-58.439544,-34.624709
-58.437193,-34.624709
-58.434842,-34.624709
-58.432491,-34.624709
-58.430140,-34.624709
-58.427788,-34.624709
-58.425436,-34.624709
-58.423084,-34.624709
-58.420732,-34.624709
-58.418380,-34.624709
-58.416028,-34.624709
-58.413675,-34.624709
-58.411322,-34.624709
-58.408970,-34.624709
-58.406617,-34.624709
-58.404263,-34.624709
-58.401910,-34.624709
-58.399557,-34.624709
-58.397203,-34.624709
-58.394849,-34.624709
-58.392495,-34.624709
-58.390141,-34.624709
-58.387787,-34.624709
-58.385433,-34.624709
-58.383078,-34.624709
-58.380723,-34.624709
-58.378368,-34.624709
-58.376013,-34.624709
-58.373658,-34.624709
-58.371303,-34.624709
-58.368947,-34.624709
-58.366592,-34.624709
-58.364236,-34.624709
-58.361880,-34.624709
-58.359524,-34.624709
-58.357167,-34.624709
-58.354811,-34.624709
-58.352454,-34.624709
-58.538143,-34.620217
-58.535799,-34.620217
-58.533454,-34.620217
-58.531109,-34.620217
-58.528765,-34.620217
-58.526420,-34.620217
-58.524074,-34.620217
-58.521729,-34.620217
-58.519384,-34.620217
-58.517038,-34.620217
-58.514692,-34.620217
-58.512346,-34.620217
-58.510000,-34.620217
-58.507654,-34.620217
-58.505308,-34.620217
-58.502961,-34.620217
-58.500614,-34.620217
-58.498267,-34.620217
-58.495920,-34.620217
-58.493573,-34.620217
-58.491226,-34.620217
-58.488878,-34.620217
-58.486531,-34.620217
-58.484183,-34.620217
-58.481835,-34.620217
-58.479487,-34.620217
-58.477138,-34.620217
-58.474790,-34.620217
-58.472441,-34.620217
-58.470093,-34.620217
-58.467744,-34.620217
-58.465395,-34.620217
-58.463045,-34.620217
-58.460696,-34.620217
-58.458346,-34.620217
-58.455997,-34.620217
-58.453647,-34.620217
-58.451297,-34.620217
-58.448947,-34.620217
-58.446596,-34.620217
-58.444246,-34.620217
-58.441895,-34.620217
-58.439544,-34.620217
-58.437193,-34.620217
-58.434842,-34.620217
-58.432491,-34.620217
-58.430140,-34.620217
-58.427788,-34.620217
-58.425436,-34.620217
-58.423084,-34.620217
-58.420732,-34.620217
-58.418380,-34.620217
-58.416028,-34.620217
-58.413675,-34.620217
-58.411322,-34.620217
-58.408970,-34.620217
-58.406617,-34.620217
-58.404263,-34.620217
-58.401910,-34.620217
-58.399557,-34.620217
-58.397203,-34.620217
-58.394849,-34.620217
-58.392495,-34.620217
-58.390141,-34.620217
-58.387787,-34.620217
-58.385433,-34.620217
-58.383078,-34.620217
-58.380723,-34.620217
-58.378368,-34.620217
-58.376013,-34.620217
-58.373658,-34.620217
-58.371303,-34.620217
-58.368947,-34.620217
-58.366592,-34.620217
-58.364236,-34.620217
-58.361880,-34.620217
-58.359524,-34.620217
-58.357167,-34.620217
-58.354811,-34.620217
-58.352454,-34.620217
-58.538143,-34.615725
-58.535799,-34.615725
-58.533454,-34.615725
-58.531109,-34.615725
-58.528765,-34.615725
-58.526420,-34.615725
-58.524074,-34.615725
-58.521729,-34.615725
-58.519384,-34.615725
-58.517038,-34.615725
-58.514692,-34.615725
-58.512346,-34.615725
-58.510000,-34.615725
-58.507654,-34.615725
-58.505308,-34.615725
-58.502961,-34.615725
-58.500614,-34.615725
-58.498267,-34.615725
-58.495920,-34.615725
-58.493573,-34.615725
-58.491226,-34.615725
-58.488878,-34.615725
-58.486531,-34.615725
-58.484183,-34.615725
-58.481835,-34.615725
-58.479487,-34.615725
-58.477138,-34.615725
-58.474790,-34.615725
-58.472441,-34.615725
-58.470093,-34.615725
-58.467744,-34.615725
-58.465395,-34.615725
-58.463045,-34.615725
-58.460696,-34.615725
-58.458346,-34.615725
-58.455997,-34.615725
-58.453647,-34.615725
-58.451297,-34.615725
-58.448947,-34.615725
-58.446596,-34.615725
-58.444246,-34.615725
-58.441895,-34.615725
-58.439544,-34.615725
-58.437193,-34.615725
-58.434842,-34.615725
-58.432491,-34.615725
-58.430140,-34.615725
-58.427788,-34.615725
-58.425436,-34.615725
-58.423084,-34.615725
-58.420732,-34.615725
-58.418380,-34.615725
-58.416028,-34.615725
-58.413675,-34.615725
-58.411322,-34.615725
-58.408970,-34.615725
-58.406617,-34.615725
-58.404263,-34.615725
-58.401910,-34.615725
-58.399557,-34.615725
-58.397203,-34.615725
-58.394849,-34.615725
-58.392495,-34.615725
-58.390141,-34.615725
-58.387787,-34.615725
-58.385433,-34.615725
-58.383078,-34.615725
-58.380723,-34.615725
-58.378368,-34.615725
-58.376013,-34.615725
-58.373658,-34.615725
-58.371303,-34.615725
-58.368947,-34.615725
-58.366592,-34.615725
-58.364236,-34.615725
-58.361880,-34.615725
-58.359524,-34.615725
-58.357167,-34.615725
-58.354811,-34.615725
-58.352454,-34.615725
-58.538143,-34.611234
-58.535799,-34.611234
-58.533454,-34.611234
-58.531109,-34.611234
-58.528765,-34.611234
-58.526420,-34.611234
-58.524074,-34.611234
-58.521729,-34.611234
-58.519384,-34.611234
-58.517038,-34.611234
-58.514692,-34.611234
-58.512346,-34.611234
-58.510000,-34.611234
-58.507654,-34.611234
-58.505308,-34.611234
-58.502961,-34.611234
-58.500614,-34.611234
-58.498267,-34.611234
-58.495920,-34.611234
-58.493573,-34.611234
-58.491226,-34.611234
-58.488878,-34.611234
-58.486531,-34.611234
-58.484183,-34.611234
-58.481835,-34.611234
-58.479487,-34.611234
-58.477138,-34.611234
-58.474790,-34.611234
-58.472441,-34.611234
-58.470093,-34.611234
-58.467744,-34.611234
-58.465395,-34.611234
-58.463045,-34.611234
-58.460696,-34.611234
-58.458346,-34.611234
-58.455997,-34.611234
-58.453647,-34.611234
-58.451297,-34.611234
-58.448947,-34.611234
-58.446596,-34.611234
-58.444246,-34.611234
-58.441895,-34.611234
-58.439544,-34.611234
-58.437193,-34.611234
-58.434842,-34.611234
-58.432491,-34.611234
-58.430140,-34.611234
-58.427788,-34.611234
-58.425436,-34.611234
-58.423084,-34.611234
-58.420732,-34.611234
-58.418380,-34.611234
-58.416028,-34.611234
-58.413675,-34.611234
-58.411322,-34.611234
-58.408970,-34.611234
-58.406617,-34.611234
-58.404263,-34.611234
-58.401910,-34.611234
-58.399557,-34.611234
-58.397203,-34.611234
-58.394849,-34.611234
-58.392495,-34.611234
-58.390141,-34.611234
-58.387787,-34.611234
-58.385433,-34.611234
-58.383078,-34.611234
-58.380723,-34.611234
-58.378368,-34.611234
-58.376013,-34.611234
-58.373658,-34.611234
-58.371303,-34.611234
-58.368947,-34.611234
-58.366592,-34.611234
-58.364236,-34.611234
-58.361880,-34.611234
-58.359524,-34.611234
-58.357167,-34.611234
-58.354811,-34.611234
-58.352454,-34.611234
-58.538143,-34.606742
-58.535799,-34.606742
-58.533454,-34.606742
-58.531109,-34.606742
-58.528765,-34.606742
-58.526420,-34.606742
-58.524074,-34.606742
-58.521729,-34.606742
-58.519384,-34.606742
-58.517038,-34.606742
-58.514692,-34.606742
-58.512346,-34.606742
-58.510000,-34.606742
-58.507654,-34.606742
-58.505308,-34.606742
-58.502961,-34.606742
-58.500614,-34.606742
-58.498267,-34.606742
-58.495920,-34.606742
-58.493573,-34.606742
-58.491226,-34.606742
-58.488878,-34.606742
-58.486531,-34.606742
-58.484183,-34.606742
-58.481835,-34.606742
-58.479487,-34.606742
-58.477138,-34.606742
-58.474790,-34.606742
-58.472441,-34.606742
-58.470093,-34.606742
-58.467744,-34.606742
-58.465395,-34.606742
-58.463045,-34.606742
-58.460696,-34.606742
-58.458346,-34.606742
-58.455997,-34.606742
-58.453647,-34.606742
-58.451297,-34.606742
-58.448947,-34.606742
-58.446596,-34.606742
-58.444246,-34.606742
-58.441895,-34.606742
-58.439544,-34.606742
-58.437193,-34.606742
-58.434842,-34.606742
-58.432491,-34.606742
-58.430140,-34.606742
-58.427788,-34.606742
-58.425436,-34.606742
-58.423084,-34.606742
-58.420732,-34.606742
-58.418380,-34.606742
-58.416028,-34.606742
-58.413675,-34.606742
-58.411322,-34.606742
-58.408970,-34.606742
-58.406617,-34.606742
-58.404263,-34.606742
-58.401910,-34.606742
-58.399557,-34.606742
-58.397203,-34.606742
-58.394849,-34.606742
-58.392495,-34.606742
-58.390141,-34.606742
-58.387787,-34.606742
-58.385433,-34.606742
-58.383078,-34.606742
-58.380723,-34.606742
-58.378368,-34.606742
-58.376013,-34.606742
-58.373658,-34.606742
-58.371303,-34.606742
-58.368947,-34.606742
-58.366592,-34.606742
-58.364236,-34.606742
-58.361880,-34.606742
-58.359524,-34.606742
-58.357167,-34.606742
-58.354811,-34.606742
-58.352454,-34.606742
-58.538143,-34.602251
-58.535799,-34.602251
-58.533454,-34.602251
-58.531109,-34.602251
-58.528765,-34.602251
-58.526420,-34.602251
-58.524074,-34.602251
-58.521729,-34.602251
-58.519384,-34.602251
-58.517038,-34.602251
-58.514692,-34.602251
-58.512346,-34.602251
-58.510000,-34.602251
-58.507654,-34.602251
-58.505308,-34.602251
-58.502961,-34.602251
-58.500614,-34.602251
-58.498267,-34.602251
-58.495920,-34.602251
-58.493573,-34.602251
-58.491226,-34.602251
-58.488878,-34.602251
-58.486531,-34.602251
-58.484183,-34.602251
-58.481835,-34.602251
-58.479487,-34.602251
-58.477138,-34.602251
-58.474790,-34.602251
-58.472441,-34.602251
-58.470093,-34.602251
-58.467744,-34.602251
-58.465395,-34.602251
-58.463045,-34.602251
-58.460696,-34.602251
-58.458346,-34.602251
-58.455997,-34.602251
-58.453647,-34.602251
-58.451297,-34.602251
-58.448947,-34.602251
-58.446596,-34.602251
-58.444246,-34.602251
-58.441895,-34.602251
-58.439544,-34.602251
-58.437193,-34.602251
-58.434842,-34.602251
-58.432491,-34.602251
-58.430140,-34.602251
-58.427788,-34.602251
-58.425436,-34.602251
-58.423084,-34.602251
-58.420732,-34.602251
-58.418380,-34.602251
-58.416028,-34.602251
-58.413675,-34.602251
-58.411322,-34.602251
-58.408970,-34.602251
-58.406617,-34.602251
-58.404263,-34.602251
-58.401910,-34.602251
-58.399557,-34.602251
-58.397203,-34.602251
-58.394849,-34.602251
-58.392495,-34.602251
-58.390141,-34.602251
-58.387787,-34.602251
-58.385433,-34.602251
-58.383078,-34.602251
-58.380723,-34.602251
-58.378368,-34.602251
-58.376013,-34.602251
-58.373658,-34.602251
-58.371303,-34.602251
-58.368947,-34.602251
-58.366592,-34.602251
-58.364236,-34.602251
-58.361880,-34.602251
-58.359524,-34.602251
-58.357167,-34.602251
-58.354811,-34.602251
-58.352454,-34.602251
-58.538143,-34.597759
-58.535799,-34.597759
-58.533454,-34.597759
-58.531109,-34.597759
-58.528765,-34.597759
-58.526420,-34.597759
-58.524074,-34.597759
-58.521729,-34.597759
-58.519384,-34.597759
-58.517038,-34.597759
-58.514692,-34.597759
-58.512346,-34.597759
-58.510000,-34.597759
-58.507654,-34.597759
-58.505308,-34.597759
-58.502961,-34.597759
-58.500614,-34.597759
-58.498267,-34.597759
-58.495920,-34.597759
-58.493573,-34.597759
-58.491226,-34.597759
-58.488878,-34.597759
-58.486531,-34.597759
-58.484183,-34.597759
-58.481835,-34.597759
-58.479487,-34.597759
-58.477138,-34.597759
-58.474790,-34.597759
-58.472441,-34.597759
-58.470093,-34.597759
-58.467744,-34.597759
-58.465395,-34.597759
-58.463045,-34.597759
-58.460696,-34.597759
-58.458346,-34.597759
-58.455997,-34.597759
-58.453647,-34.597759
-58.451297,-34.597759
-58.448947,-34.597759
-58.446596,-34.597759
-58.444246,-34.597759
-58.441895,-34.597759
-58.439544,-34.597759
-58.437193,-34.597759
-58.434842,-34.597759
-58.432491,-34.597759
-58.430140,-34.597759
-58.427788,-34.597759
-58.425436,-34.597759
-58.423084,-34.597759
-58.420732,-34.597759
-58.418380,-34.597759
-58.416028,-34.597759
-58.413675,-34.597759
-58.411322,-34.597759
-58.408970,-34.597759
-58.406617,-34.597759
-58.404263,-34.597759
-58.401910,-34.597759
-58.399557,-34.597759
-58.397203,-34.597759
-58.394849,-34.597759
-58.392495,-34.597759
-58.390141,-34.597759
-58.387787,-34.597759
-58.385433,-34.597759
-58.383078,-34.597759
-58.380723,-34.597759
-58.378368,-34.597759
-58.376013,-34.597759
-58.373658,-34.597759
-58.371303,-34.597759
-58.368947,-34.597759
-58.366592,-34.597759
-58.364236,-34.597759
-58.361880,-34.597759
-58.359524,-34.597759
-58.357167,-34.597759
-58.354811,-34.597759
-58.352454,-34.597759
-58.538143,-34.593268
-58.535799,-34.593268
-58.533454,-34.593268
-58.531109,-34.593268
-58.528765,-34.593268
-58.526420,-34.593268
-58.524074,-34.593268
-58.521729,-34.593268
-58.519384,-34.593268
-58.517038,-34.593268
-58.514692,-34.593268
-58.512346,-34.593268
-58.510000,-34.593268
-58.507654,-34.593268
-58.505308,-34.593268
-58.502961,-34.593268
-58.500614,-34.593268
-58.498267,-34.593268
-58.495920,-34.593268
-58.493573,-34.593268
-58.491226,-34.593268
-58.488878,-34.593268
-58.486531,-34.593268
-58.484183,-34.593268
-58.481835,-34.593268
-58.479487,-34.593268
-58.477138,-34.593268
-58.474790,-34.593268
-58.472441,-34.593268
-58.470093,-34.593268
-58.467744,-34.593268
-58.465395,-34.593268
-58.463045,-34.593268
-58.460696,-34.593268
-58.458346,-34.593268
-58.455997,-34.593268
-58.453647,-34.593268
-58.451297,-34.593268
-58.448947,-34.593268
-58.446596,-34.593268
-58.444246,-34.593268
-58.441895,-34.593268
-58.439544,-34.593268
-58.437193,-34.593268
-58.434842,-34.593268
-58.432491,-34.593268
-58.430140,-34.593268
-58.427788,-34.593268
-58.425436,-34.593268
-58.423084,-34.593268
-58.420732,-34.593268
-58.418380,-34.593268
-58.416028,-34.593268
-58.413675,-34.593268
-58.411322,-34.593268
-58.408970,-34.593268
-58.406617,-34.593268
-58.404263,-34.593268
-58.401910,-34.593268
-58.399557,-34.593268
-58.397203,-34.593268
-58.394849,-34.593268
-58.392495,-34.593268
-58.390141,-34.593268
-58.387787,-34.593268
-58.385433,-34.593268
-58.383078,-34.593268
-58.380723,-34.593268
-58.378368,-34.593268
-58.376013,-34.593268
-58.373658,-34.593268
-58.371303,-34.593268
-58.368947,-34.593268
-58.366592,-34.593268
-58.364236,-34.593268
-58.361880,-34.593268
-58.359524,-34.593268
-58.357167,-34.593268
-58.354811,-34.593268
-58.352454,-34.593268
-58.538143,-34.588776
-58.535799,-34.588776
-58.533454,-34.588776
-58.531109,-34.588776
-58.528765,-34.588776
-58.526420,-34.588776
-58.524074,-34.588776
-58.521729,-34.588776
-58.519384,-34.588776
-58.517038,-34.588776
-58.514692,-34.588776
-58.512346,-34.588776
-58.510000,-34.588776
-58.507654,-34.588776
-58.505308,-34.588776
-58.502961,-34.588776
-58.500614,-34.588776
-58.498267,-34.588776
-58.495920,-34.588776
-58.493573,-34.588776
-58.491226,-34.588776
-58.488878,-34.588776
-58.486531,-34.588776
-58.484183,-34.588776
-58.481835,-34.588776
-58.479487,-34.588776
-58.477138,-34.588776
-58.474790,-34.588776
-58.472441,-34.588776
-58.470093,-34.588776
-58.467744,-34.588776
-58.465395,-34.588776
-58.463045,-34.588776
-58.460696,-34.588776
-58.458346,-34.588776
-58.455997,-34.588776
-58.453647,-34.588776
-58.451297,-34.588776
-58.448947,-34.588776
-58.446596,-34.588776
-58.444246,-34.588776
-58.441895,-34.588776
-58.439544,-34.588776
-58.437193,-34.588776
-58.434842,-34.588776
-58.432491,-34.588776
-58.430140,-34.588776
-58.427788,-34.588776
-58.425436,-34.588776
-58.423084,-34.588776
-58.420732,-34.588776
-58.418380,-34.588776
-58.416028,-34.588776
-58.413675,-34.588776
-58.411322,-34.588776
-58.408970,-34.588776
-58.406617,-34.588776
-58.404263,-34.588776
-58.401910,-34.588776
-58.399557,-34.588776
-58.397203,-34.588776
-58.394849,-34.588776
-58.392495,-34.588776
-58.390141,-34.588776
-58.387787,-34.588776
-58.385433,-34.588776
-58.383078,-34.588776
-58.380723,-34.588776
-58.378368,-34.588776
-58.376013,-34.588776
-58.373658,-34.588776
-58.371303,-34.588776
-58.368947,-34.588776
-58.366592,-34.588776
-58.364236,-34.588776
-58.361880,-34.588776
-58.359524,-34.588776
-58.357167,-34.588776
-58.354811,-34.588776
-58.352454,-34.588776
-58.538143,-34.584284
-58.535799,-34.584284
-58.533454,-34.584284
-58.531109,-34.584284
-58.528765,-34.584284
-58.526420,-34.584284
-58.524074,-34.584284
-58.521729,-34.584284
-58.519384,-34.584284
-58.517038,-34.584284
-58.514692,-34.584284
-58.512346,-34.584284
-58.510000,-34.584284
-58.507654,-34.584284
-58.505308,-34.584284
-58.502961,-34.584284
-58.500614,-34.584284
-58.498267,-34.584284
-58.495920,-34.584284
-58.493573,-34.584284
-58.491226,-34.584284
-58.488878,-34.584284
-58.486531,-34.584284
-58.484183,-34.584284
-58.481835,-34.584284
-58.479487,-34.584284
-58.477138,-34.584284
-58.474790,-34.584284
-58.472441,-34.584284
-58.470093,-34.584284
-58.467744,-34.584284
-58.465395,-34.584284
-58.463045,-34.584284
-58.460696,-34.584284
-58.458346,-34.584284
-58.455997,-34.584284
-58.453647,-34.584284
-58.451297,-34.584284
-58.448947,-34.584284
-58.446596,-34.584284
-58.444246,-34.584284
-58.441895,-34.584284
-58.439544,-34.584284
-58.437193,-34.584284
-58.434842,-34.584284
-58.432491,-34.584284
-58.430140,-34.584284
-58.427788,-34.584284
-58.425436,-34.584284
-58.423084,-34.584284
-58.420732,-34.584284
-58.418380,-34.584284
-58.416028,-34.584284
-58.413675,-34.584284
-58.411322,-34.584284
-58.408970,-34.584284
-58.406617,-34.584284
-58.404263,-34.584284
-58.401910,-34.584284
-58.399557,-34.584284
-58.397203,-34.584284
-58.394849,-34.584284
-58.392495,-34.584284
-58.390141,-34.584284
-58.387787,-34.584284
-58.385433,-34.584284
-58.383078,-34.584284
-58.380723,-34.584284
-58.378368,-34.584284
-58.376013,-34.584284
-58.373658,-34.584284
-58.371303,-34.584284
-58.368947,-34.584284
-58.366592,-34.584284
-58.364236,-34.584284
-58.361880,-34.584284
-58.359524,-34.584284
-58.357167,-34.584284
-58.354811,-34.584284
-58.352454,-34.584284
-58.538143,-34.579793
-58.535799,-34.579793
-58.533454,-34.579793
-58.531109,-34.579793
-58.528765,-34.579793
-58.526420,-34.579793
-58.524074,-34.579793
-58.521729,-34.579793
-58.519384,-34.579793
-58.517038,-34.579793
-58.514692,-34.579793
-58.512346,-34.579793
-58.510000,-34.579793
-58.507654,-34.579793
-58.505308,-34.579793
-58.502961,-34.579793
-58.500614,-34.579793
-58.498267,-34.579793
-58.495920,-34.579793
-58.493573,-34.579793
-58.491226,-34.579793
-58.488878,-34.579793
-58.486531,-34.579793
-58.484183,-34.579793
-58.481835,-34.579793
-58.479487,-34.579793
-58.477138,-34.579793
-58.474790,-34.579793
-58.472441,-34.579793
-58.470093,-34.579793
-58.467744,-34.579793
-58.465395,-34.579793
-58.463045,-34.579793
-58.460696,-34.579793
-58.458346,-34.579793
-58.455997,-34.579793
-58.453647,-34.579793
-58.451297,-34.579793
-58.448947,-34.579793
-58.446596,-34.579793
-58.444246,-34.579793
-58.441895,-34.579793
-58.439544,-34.579793
-58.437193,-34.579793
-58.434842,-34.579793
-58.432491,-34.579793
-58.430140,-34.579793
-58.427788,-34.579793
-58.425436,-34.579793
-58.423084,-34.579793
-58.420732,-34.579793
-58.418380,-34.579793
-58.416028,-34.579793
-58.413675,-34.579793
-58.411322,-34.579793
-58.408970,-34.579793
-58.406617,-34.579793
-58.404263,-34.579793
-58.401910,-34.579793
-58.399557,-34.579793
-58.397203,-34.579793
-58.394849,-34.579793
-58.392495,-34.579793
-58.390141,-34.579793
-58.387787,-34.579793
-58.385433,-34.579793
-58.383078,-34.579793
-58.380723,-34.579793
-58.378368,-34.579793
-58.376013,-34.579793
-58.373658,-34.579793
-58.371303,-34.579793
-58.368947,-34.579793
-58.366592,-34.579793
-58.364236,-34.579793
-58.361880,-34.579793
-58.359524,-34.579793
-58.357167,-34.579793
-58.354811,-34.579793
-58.352454,-34.579793
-58.538143,-34.575301
-58.535799,-34.575301
-58.533454,-34.575301
-58.531109,-34.575301
-58.528765,-34.575301
-58.526420,-34.575301
-58.524074,-34.575301
-58.521729,-34.575301
-58.519384,-34.575301
