search_longitude,search_latitude,arrive,leave,search_method,timestamp,geometry,x,y,new_x,new_y,arrive_date,dayOfWeek
-58.38493008166551,-34.59453523308938,2021-02-17 15:05:51.583000+00:00,2021-02-17 16:05:51.583000+00:00,searchInThisArea,2021-02-17T12:06:39.385-03:00,POINT (-58.38493008166551 -34.59453523308938),-58.38493008166551,-34.59453523308938,0.15321291833448925,0.11102176691061771,2021-02-17,2
-58.39795991778374,-34.603712977365745,2020-11-19 06:00:17+00:00,2020-11-19 11:30:00+00:00,update_time_home,2020-11-16T13:55:37.677GMT-03:00,POINT (-58.39795991778374 -34.60371297736575),-58.39795991778374,-34.603712977365745,0.14018308221626086,0.1018440226342534,2020-11-19,3
-58.477883376181126,-34.50879701176273,2021-02-17 21:54:25.801000+00:00,2021-02-17 22:54:25.801000+00:00,searchInThisArea,2021-02-17T18:54:27.964-03:00,POINT (-58.47788337618113 -34.50879701176273),-58.477883376181126,-34.50879701176273,0.0602596238188724,0.19675998823726815,2021-02-17,2
-58.37245211005211,-34.59804279386107,2021-02-04 17:47:53.351000+00:00,2021-02-04 18:47:53.351000+00:00,searchInThisArea,2021-02-04T14:48:17.052-03:00,POINT (-58.37245211005211 -34.59804279386107),-58.37245211005211,-34.59804279386107,0.16569088994788927,0.10751420613893004,2021-02-04,3
-58.38479530066252,-34.59306554069249,2021-02-25 08:15:59.220000+00:00,2021-02-25 08:30:59.220000+00:00,update_time_home,2021-02-25T11:03:34.585GMT-03:00,POINT (-58.38479530066252 -34.59306554069249),-58.38479530066252,-34.59306554069249,0.1533476993374805,0.11249145930750615,2021-02-25,3
-58.39020670000001,-34.604424,2020-12-30 15:00:00+00:00,2020-12-30 22:00:00+00:00,update_time_home,2020-12-30T13:06:39.697GMT-03:00,POINT (-58.39020670000001 -34.604424),-58.39020670000001,-34.604424,0.1479362999999907,0.10113299999999725,2020-12-30,2
-58.64153902977704,-34.47859323445089,2020-09-29 03:45:01.098000+00:00,2020-09-29 04:45:01.098000+00:00,this_area,2020-09-29T06:31:45.217GMT-03:00,POINT (-58.64153902977704 -34.47859323445089),-58.64153902977704,-34.47859323445089,-0.10339602977704487,0.22696376554910813,2020-09-29,1
-58.40223301202058,-34.60477792192397,2021-02-03 10:52:41.509000+00:00,2021-02-03 11:52:41.509000+00:00,searchInThisArea,2021-02-03T07:53:47.751-03:00,POINT (-58.40223301202058 -34.60477792192397),-58.40223301202058,-34.60477792192397,0.13590998797941722,0.10077907807603026,2021-02-03,2
-58.3931753,-34.58578809999999,2021-02-08 12:15:34.201000+00:00,2021-02-08 13:15:34.201000+00:00,google,2021-02-08T15:32:47.328GMT-03:00,POINT (-58.3931753 -34.58578809999999),-58.3931753,-34.58578809999999,0.14496769999999515,0.11976890000001106,2021-02-08,0
-58.43669135123491,-34.61590727925634,2021-02-28 00:02:47.089000+00:00,2021-02-28 01:02:47.089000+00:00,searchInThisArea,2021-02-27T21:03:35.919-03:00,POINT (-58.43669135123491 -34.61590727925634),-58.43669135123491,-34.61590727925634,0.10145164876508517,0.08964972074365818,2021-02-28,6
-58.37914288043976,-34.60674136902607,2021-01-28 16:06:01.475000+00:00,2021-01-28 17:06:01.475000+00:00,searchInThisArea,2021-01-28T13:06:16.958-03:00,POINT (-58.37914288043976 -34.60674136902607),-58.37914288043976,-34.60674136902607,0.15900011956023974,0.09881563097393098,2021-01-28,3
-122.3916170373559,37.77956392737902,2021-02-15 03:42:14.421000+00:00,2021-02-15 04:42:14.421000+00:00,searchInThisArea,2021-02-14T19:43:34.542-08:00,POINT (-122.3916170373559 37.77956392737902),-122.3916170373559,37.77956392737902,-63.8534740373559,72.48512092737903,2021-02-15,0
-58.39893724769353,-34.608573417851325,2020-09-14 08:30:30.377000+00:00,2020-09-14 09:30:30.377000+00:00,this_area,2020-09-14T11:16:50.780GMT-03:00,POINT (-58.39893724769353 -34.60857341785132),-58.39893724769353,-34.608573417851325,0.13920575230646648,0.09698358214867397,2020-09-14,0
-58.409042,-34.5876092,2021-02-25 09:56:06.407000+00:00,2021-02-25 10:56:06.407000+00:00,google,2021-02-25T06:56:26.972-03:00,POINT (-58.409042 -34.5876092),-58.409042,-34.5876092,0.12910099999999858,0.11794779999999605,2021-02-25,3
-58.579452261328704,-34.425939087409375,2021-02-07 07:15:49.542000+00:00,2021-02-07 08:15:49.542000+00:00,this_area,2021-02-07T10:05:09.496GMT-03:00,POINT (-58.5794522613287 -34.42593908740938),-58.579452261328704,-34.425939087409375,-0.04130926132870627,0.2796179125906235,2021-02-07,6
-58.3897381,-34.6028722,2020-12-09 05:15:31.449000+00:00,2020-12-09 06:15:31.449000+00:00,google,2020-12-09T08:13:14.206GMT-03:00,POINT (-58.3897381 -34.6028722),-58.3897381,-34.6028722,0.14840489999999562,0.10268479999999869,2020-12-09,2
-58.46078060567379,-34.544090744844254,2020-10-15 07:45:44.728000+00:00,2020-10-15 08:45:44.728000+00:00,this_area,2020-10-15T10:34:19.680GMT-03:00,POINT (-58.46078060567379 -34.54409074484425),-58.46078060567379,-34.544090744844254,0.07736239432620806,0.16146625515574442,2020-10-15,3
-58.477883376181126,-34.50879701176273,2021-02-17 21:54:05.496000+00:00,2021-02-17 22:54:05.496000+00:00,searchInThisArea,2021-02-17T18:54:08.533-03:00,POINT (-58.47788337618113 -34.50879701176273),-58.477883376181126,-34.50879701176273,0.0602596238188724,0.19675998823726815,2021-02-17,2
-58.391799250000005,-34.5996937,2021-02-11 11:15:00+00:00,2021-02-11 15:15:00+00:00,updateTimeHome,2021-02-10T20:32:54.878-03:00,POINT (-58.39179925000001 -34.5996937),-58.391799250000005,-34.5996937,0.14634374999999267,0.10586329999999577,2021-02-11,3
-58.42789714999999,-34.580846699999995,2021-02-16 18:49:03.394000+00:00,2021-02-16 19:49:03.394000+00:00,google,2021-02-16T15:49:14.589-03:00,POINT (-58.42789714999999 -34.5808467),-58.42789714999999,-34.580846699999995,0.11024585000000542,0.12471030000000383,2021-02-16,1
-58.37952643632889,-34.6018405294209,2021-03-05 20:27:00+00:00,2021-03-05 21:27:00+00:00,updateTimeHome,2021-02-25T09:28:41.255-03:00,POINT (-58.37952643632889 -34.6018405294209),-58.37952643632889,-34.6018405294209,0.1586165636711101,0.10371647057910138,2021-03-05,4
-58.57584512902136,-34.42681415130724,2021-01-26 01:21:18.606000+00:00,2021-01-26 02:21:18.606000+00:00,google,2021-01-25T22:21:39.550-03:00,POINT (-58.57584512902136 -34.42681415130724),-58.57584512902136,-34.42681415130724,-0.03770212902136194,0.2787428486927581,2021-01-26,1
-58.48434659999999,-34.5741669,2020-12-28 07:15:40.687000+00:00,2020-12-28 08:15:40.687000+00:00,google,2020-12-28T11:30:08.864GMT-03:00,POINT (-58.48434659999999 -34.5741669),-58.48434659999999,-34.5741669,0.05379640000001018,0.1313900999999973,2020-12-28,0
-58.48919928073884,-34.60363846661078,2021-02-04 11:54:51.984000+00:00,2021-02-04 12:54:51.984000+00:00,searchInThisArea,2021-02-04T08:57:27.316-03:00,POINT (-58.48919928073884 -34.60363846661078),-58.48919928073884,-34.60363846661078,0.04894371926116037,0.10191853338921675,2021-02-04,3
-58.56227453585608,-34.59846067286053,2020-12-16 15:45:21.190000+00:00,2020-12-16 17:00:35+00:00,update_time_home,2020-12-16T18:31:21.222GMT-03:00,POINT (-58.56227453585608 -34.59846067286053),-58.56227453585608,-34.59846067286053,-0.024131535856085407,0.10709632713946604,2020-12-16,2
-58.39281294999999,-34.60167505,2021-01-30 15:05:31.091000+00:00,2021-01-30 16:05:31.091000+00:00,google,2021-01-30T12:05:50.369-03:00,POINT (-58.39281294999999 -34.60167505),-58.39281294999999,-34.60167505,0.14533005000000543,0.10388195000000167,2021-01-30,5
-58.502390719950206,-34.51754608518441,2021-02-17 22:44:09.765000+00:00,2021-02-17 23:44:09.765000+00:00,searchInThisArea,2021-02-17T22:44:12.709Z,POINT (-58.50239071995021 -34.51754608518441),-58.502390719950206,-34.51754608518441,0.03575228004979181,0.1880109148155924,2021-02-17,2
-58.42653181403875,-34.57806491165687,2021-02-17 05:32:09.940000+00:00,2021-02-17 06:32:09.940000+00:00,searchInThisArea,2021-02-17T02:32:12.364-03:00,POINT (-58.42653181403875 -34.57806491165687),-58.42653181403875,-34.57806491165687,0.11161118596124453,0.12749208834313208,2021-02-17,2
-58.57965850000001,-34.425087,2021-01-08 05:00:00+00:00,2021-01-08 05:15:00+00:00,update_time_home,2021-01-02T13:08:22.548GMT-03:00,POINT (-58.57965850000001 -34.425087),-58.57965850000001,-34.425087,-0.04151550000000981,0.2804700000000011,2021-01-08,4
-58.400684399999996,-34.598002199999996,2021-02-19 21:00:00+00:00,2021-02-20 00:00:00+00:00,google,2021-02-18T11:56:26.872-03:00,POINT (-58.4006844 -34.5980022),-58.400684399999996,-34.598002199999996,0.1374586000000022,0.10755480000000261,2021-02-19,4
-58.3754922,-34.59765075,2021-01-30 00:00:00+00:00,2021-01-31 17:00:00+00:00,updateTimeHome,2021-01-29T16:16:00.902-03:00,POINT (-58.3754922 -34.59765075),-58.3754922,-34.59765075,0.16265080000000154,0.1079062499999992,2021-01-30,5
-71.3272574543953,-41.15683678640245,2021-02-28 20:54:00+00:00,2021-02-28 21:54:00+00:00,updateTimeHome,2021-02-25T21:54:43.943-03:00,POINT (-71.32725745439529 -41.15683678640245),-71.3272574543953,-41.15683678640245,-12.789114454395296,-6.451279786402452,2021-02-28,6
-58.446923,-34.583735,2021-02-08 12:15:38.532000+00:00,2021-02-08 13:15:38.532000+00:00,google,2021-02-08T15:18:39.160GMT-03:00,POINT (-58.446923 -34.583735),-58.446923,-34.583735,0.09121999999999986,0.12182200000000165,2021-02-08,0
-58.376388251781464,-34.5994707252699,2020-11-11 07:30:00+00:00,2020-11-11 08:30:00+00:00,this_area,2020-11-10T23:02:16.463GMT-03:00,POINT (-58.37638825178146 -34.5994707252699),-58.376388251781464,-34.5994707252699,0.16175474821853442,0.10608627473009591,2020-11-11,2
-58.38160011917353,-34.60370000697988,2021-02-17 08:59:41.702000+00:00,2021-02-17 09:59:41.702000+00:00,searchInThisArea,2021-02-17T05:59:51.282-03:00,POINT (-58.38160011917353 -34.60370000697988),-58.38160011917353,-34.60370000697988,0.15654288082647128,0.10185699302012097,2021-02-17,2
-58.49733140319586,-34.493210561652496,2021-02-04 11:00:22.559000+00:00,2021-02-04 12:00:22.559000+00:00,this_area,2021-02-04T13:58:47.233GMT-03:00,POINT (-58.49733140319586 -34.4932105616525),-58.49733140319586,-34.493210561652496,0.04081159680414004,0.21234643834750244,2021-02-04,3
-58.425810000000006,-34.60607895,2021-02-08 00:16:12.016000+00:00,2021-02-08 01:16:12.016000+00:00,google,2021-02-07T21:16:29.237-03:00,POINT (-58.42581000000001 -34.60607895),-58.425810000000006,-34.60607895,0.11233299999999247,0.09947805000000187,2021-02-08,0
-58.445632830262184,-34.592856331660784,2021-02-01 15:09:23.591000+00:00,2021-02-01 16:09:23.591000+00:00,searchInThisArea,2021-02-01T12:09:36.874-03:00,POINT (-58.44563283026218 -34.59285633166078),-58.445632830262184,-34.592856331660784,0.0925101697378139,0.11270066833921533,2021-02-01,0
-58.36374364793301,-34.60553074311022,2021-02-04 16:00:00+00:00,2021-02-04 22:00:00+00:00,searchInThisArea,2021-02-04T07:36:46.370-03:00,POINT (-58.36374364793301 -34.60553074311022),-58.36374364793301,-34.60553074311022,0.17439935206698465,0.10002625688977673,2021-02-04,3
-58.37885286659002,-34.59836597105473,2021-02-22 10:44:37.247000+00:00,2021-02-22 11:44:37.247000+00:00,searchInThisArea,2021-02-22T07:46:04.534-03:00,POINT (-58.37885286659002 -34.59836597105473),-58.37885286659002,-34.59836597105473,0.159290133409975,0.107191028945266,2021-02-22,0
-60.64258832484484,-32.93913005450135,2021-02-25 23:41:00.728000+00:00,2021-02-26 00:41:00.728000+00:00,searchInThisArea,2021-02-25T20:41:05.843-03:00,POINT (-60.64258832484484 -32.93913005450135),-60.64258832484484,-32.93913005450135,-2.104445324844839,1.766426945498651,2021-02-25,3
-58.465110026299946,-34.53882551891065,2021-02-23 10:40:00+00:00,2021-02-23 11:40:00+00:00,updateTimeHome,2021-02-22T09:44:06.987-03:00,POINT (-58.46511002629995 -34.53882551891065),-58.465110026299946,-34.53882551891065,0.07303297370005168,0.1667314810893501,2021-02-23,1
-58.3754922,-34.59765075,2021-01-29 23:00:00+00:00,2021-01-31 15:00:00+00:00,updateTimeHome,2021-01-29T16:18:17.097-03:00,POINT (-58.3754922 -34.59765075),-58.3754922,-34.59765075,0.16265080000000154,0.1079062499999992,2021-01-29,4
-58.52525079999999,-34.5075603,2020-10-18 18:30:59+00:00,2020-10-17 21:30:59.216000+00:00,google,2020-10-17T23:32:15.174GMT-03:00,POINT (-58.52525079999999 -34.5075603),-58.52525079999999,-34.5075603,0.012892200000010234,0.19799669999999736,2020-10-18,6
-58.43479704111815,-34.5838120914447,2021-02-05 16:26:57.208000+00:00,2021-02-05 17:26:57.208000+00:00,searchInThisArea,2021-02-05T13:28:22.262-03:00,POINT (-58.43479704111815 -34.5838120914447),-58.43479704111815,-34.5838120914447,0.10334595888184595,0.12174490855529996,2021-02-05,4
-58.54954194277524,-34.46070395381391,2021-02-08 00:48:27.814000+00:00,2021-02-08 01:48:27.814000+00:00,searchInThisArea,2021-02-07T21:50:03.110-03:00,POINT (-58.54954194277524 -34.46070395381391),-58.54954194277524,-34.46070395381391,-0.011398942775244336,0.24485304618608694,2021-02-08,0
-58.458552695810795,-34.54392642732853,2020-10-15 07:45:44.728000+00:00,2020-10-15 08:45:44.728000+00:00,this_area,2020-10-15T10:34:15.498GMT-03:00,POINT (-58.45855269581079 -34.54392642732853),-58.458552695810795,-34.54392642732853,0.07959030418920321,0.16163057267146996,2020-10-15,3
-58.38123229999999,-34.60509450000001,2021-02-15 19:57:00+00:00,2021-02-16 05:00:00+00:00,google,2021-02-15T13:01:39.299-03:00,POINT (-58.38123229999999 -34.60509450000001),-58.38123229999999,-34.60509450000001,0.1569107000000045,0.1004624999999919,2021-02-15,0
-58.46667308360339,-34.633714402715206,2021-01-31 22:47:53.136000+00:00,2021-01-31 23:47:53.136000+00:00,searchInThisArea,2021-01-31T19:47:57.070-03:00,POINT (-58.46667308360339 -34.63371440271521),-58.46667308360339,-34.633714402715206,0.07146991639660882,0.07184259728479248,2021-01-31,6
13.152971304953098,-8.254078542578572,2021-02-16 19:13:23.562000+00:00,2021-02-16 20:13:23.562000+00:00,searchInThisArea,2021-02-16T16:13:29.982-03:00,POINT (13.1529713049531 -8.254078542578572),13.152971304953098,-8.254078542578572,71.69111430495309,26.451478457421427,2021-02-16,1
-58.396080695092685,-34.59200486202635,2021-02-27 14:30:00+00:00,2021-03-01 01:00:00+00:00,searchInThisArea,2021-02-26T19:56:12.858-03:00,POINT (-58.39608069509269 -34.59200486202635),-58.396080695092685,-34.59200486202635,0.14206230490731286,0.11355213797364883,2021-02-27,5
-58.37363496422767,-34.62056890300647,2021-02-23 09:30:39.626000+00:00,2021-02-23 10:30:39.626000+00:00,searchInThisArea,2021-02-23T06:31:25.606-03:00,POINT (-58.37363496422767 -34.62056890300647),-58.37363496422767,-34.62056890300647,0.16450803577232875,0.08498809699352705,2021-02-23,1
-58.478805385529995,-34.63956669128437,2021-02-09 14:47:09.515000+00:00,2021-02-09 15:47:09.515000+00:00,searchInThisArea,2021-02-09T11:47:25.766-03:00,POINT (-58.47880538552999 -34.63956669128437),-58.478805385529995,-34.63956669128437,0.059337614470003075,0.06599030871562661,2021-02-09,1
-58.400194850000005,-34.58881715,2021-02-02 18:44:38.760000+00:00,2021-02-02 19:44:38.760000+00:00,google,2021-02-02T15:45:05.738-03:00,POINT (-58.40019485000001 -34.58881715),-58.400194850000005,-34.58881715,0.1379481499999926,0.11673985000000187,2021-02-02,1
-58.4257588,-34.60621919999999,2020-12-28 15:00:00+00:00,2020-12-28 15:15:00+00:00,google,2020-12-27T08:55:12.445GMT-03:00,POINT (-58.4257588 -34.60621919999999),-58.4257588,-34.60621919999999,0.11238420000000104,0.0993378000000078,2020-12-28,0
-58.36756881326437,-34.60026609504973,2021-01-29 13:18:19.080000+00:00,2021-01-29 14:18:19.080000+00:00,searchInThisArea,2021-01-29T10:21:41.408-03:00,POINT (-58.36756881326437 -34.60026609504973),-58.36756881326437,-34.60026609504973,0.17057418673562807,0.10529090495026594,2021-01-29,4
-58.40752333402634,-34.59347291718969,2021-02-12 16:45:03.251000+00:00,2021-02-12 17:45:03.251000+00:00,searchInThisArea,2021-02-12T13:45:30.185-03:00,POINT (-58.40752333402634 -34.59347291718969),-58.40752333402634,-34.59347291718969,0.13061966597366137,0.11208408281030557,2021-02-12,4
-58.40406194329262,-34.57802295191859,2021-02-12 14:32:25.517000+00:00,2021-02-12 15:32:25.517000+00:00,searchInThisArea,2021-02-12T11:33:39.360-03:00,POINT (-58.40406194329262 -34.57802295191859),-58.40406194329262,-34.57802295191859,0.13408105670738024,0.127534048081408,2021-02-12,4
-58.3789443,-34.61855570000001,2021-02-08 12:15:34.201000+00:00,2021-02-08 13:15:34.201000+00:00,google,2021-02-08T15:33:23.306GMT-03:00,POINT (-58.3789443 -34.61855570000001),-58.3789443,-34.61855570000001,0.15919869999999747,0.08700129999999007,2021-02-08,0
-58.43487851321697,-34.57980539398079,2020-12-02 13:00:00+00:00,2020-12-02 14:00:00+00:00,this_area,2020-12-02T11:53:16.746GMT-03:00,POINT (-58.43487851321697 -34.57980539398079),-58.43487851321697,-34.57980539398079,0.10326448678302569,0.12575160601920743,2020-12-02,2
-58.4265317,-34.5780655,2020-10-11 14:45:54.326000+00:00,2020-10-11 15:45:54.326000+00:00,google,2020-10-11T17:41:56.409GMT-03:00,POINT (-58.4265317 -34.5780655),-58.4265317,-34.5780655,0.11161129999999986,0.12749149999999787,2020-10-11,6
-58.57729509472846,-34.40581534850567,2021-01-30 13:00:00+00:00,2021-02-01 16:00:00+00:00,searchInThisArea,2021-01-25T20:15:36.328-03:00,POINT (-58.57729509472846 -34.40581534850567),-58.57729509472846,-34.40581534850567,-0.039152094728464704,0.29974165149432963,2021-01-30,5
-56.70282367485672,-36.53893657831918,2021-02-26 17:00:00+00:00,2021-03-03 13:00:00+00:00,updateTimeHome,2021-02-13T19:23:42.427-03:00,POINT (-56.70282367485672 -36.53893657831918),-56.70282367485672,-36.53893657831918,1.8353193251432813,-1.8333795783191817,2021-02-26,4
-58.38160011917353,-34.60370000697988,2021-02-13 14:02:30.175000+00:00,2021-02-13 15:02:30.175000+00:00,searchInThisArea,2021-02-13T11:02:33.690-03:00,POINT (-58.38160011917353 -34.60370000697988),-58.38160011917353,-34.60370000697988,0.15654288082647128,0.10185699302012097,2021-02-13,5
-58.7575654,-34.5662935,2021-02-02 17:15:42.241000+00:00,2021-02-02 18:15:42.241000+00:00,google,2021-02-03T00:50:20.867GMT-03:00,POINT (-58.7575654 -34.5662935),-58.7575654,-34.5662935,-0.21942239999999913,0.13926349999999843,2021-02-02,1
-58.3959185,-34.5997074,2021-02-23 06:45:53+00:00,2021-02-23 09:45:53+00:00,update_time_home,2021-02-21T18:18:59.454GMT-03:00,POINT (-58.3959185 -34.5997074),-58.3959185,-34.5997074,0.14222449999999753,0.1058495999999991,2021-02-23,1
-58.43329846617917,-34.615823744590806,2021-02-03 03:24:08.840000+00:00,2021-02-03 04:24:08.840000+00:00,google,2021-02-03T00:24:21.896-03:00,POINT (-58.43329846617917 -34.61582374459081),-58.43329846617917,-34.615823744590806,0.10484453382083103,0.08973325540919319,2021-02-03,2
-58.50419509999999,-34.5728369,2021-02-12 09:48:03.214000+00:00,2021-02-12 10:48:03.214000+00:00,google,2021-02-12T06:49:21.816-03:00,POINT (-58.50419509999999 -34.5728369),-58.50419509999999,-34.5728369,0.033947900000008246,0.13272010000000023,2021-02-12,4
-58.39880380779504,-34.59633498436186,2021-02-20 05:06:04.352000+00:00,2021-02-20 06:06:04.352000+00:00,searchInThisArea,2021-02-20T02:06:31.403-03:00,POINT (-58.39880380779504 -34.59633498436186),-58.39880380779504,-34.59633498436186,0.13933919220495739,0.10922201563813871,2021-02-20,5
-58.4195873,-34.5855558,2021-01-23 00:45:00+00:00,2021-01-23 01:00:00+00:00,update_time_home,2021-01-12T03:57:58.543GMT-03:00,POINT (-58.4195873 -34.5855558),-58.4195873,-34.5855558,0.1185556999999946,0.12000119999999725,2021-01-23,5
-58.450931534171104,-34.553858631106046,2021-02-08 14:33:10.952000+00:00,2021-02-08 15:33:10.952000+00:00,searchInThisArea,2021-02-08T11:33:23.050-03:00,POINT (-58.4509315341711 -34.55385863110605),-58.450931534171104,-34.553858631106046,0.08721146582889361,0.15169836889395327,2021-02-08,0
-58.40058781206608,-34.59181000259446,2021-02-26 19:03:47.668000+00:00,2021-02-26 20:03:47.668000+00:00,searchInThisArea,2021-02-26T16:04:15.833-03:00,POINT (-58.40058781206608 -34.59181000259446),-58.40058781206608,-34.59181000259446,0.13755518793391985,0.11374699740554206,2021-02-26,4
-58.38594430000001,-34.5955831,2020-11-25 05:15:24.752000+00:00,2020-11-25 06:00:00+00:00,update_time_home,2020-11-25T08:12:23.515GMT-03:00,POINT (-58.38594430000001 -34.5955831),-58.38594430000001,-34.5955831,0.15219869999998537,0.10997389999999996,2020-11-25,2
-58.39049834758043,-34.685238413065896,2021-02-17 14:15:47.042000+00:00,2021-02-17 15:15:47.042000+00:00,searchInThisArea,2021-02-17T11:16:42.246-03:00,POINT (-58.39049834758043 -34.6852384130659),-58.39049834758043,-34.685238413065896,0.14764465241956515,0.02031858693410271,2021-02-17,2
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:37:22.883-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.45287546515465,-34.567443177066906,2021-03-01 23:00:00+00:00,2021-03-06 12:00:00+00:00,searchInThisArea,2021-02-27T22:48:17.736-03:00,POINT (-58.45287546515465 -34.56744317706691),-58.45287546515465,-34.567443177066906,0.08526753484535021,0.13811382293309293,2021-03-01,0
-58.37089945000001,-34.59989375,2021-02-03 10:30:00+00:00,2021-02-03 11:30:00+00:00,updateTimeHome,2021-02-03T06:11:52.033-03:00,POINT (-58.37089945000001 -34.59989375),-58.37089945000001,-34.59989375,0.1672435499999878,0.10566324999999921,2021-02-03,2
-58.40633478015662,-34.59958636069718,2021-02-04 10:52:38.440000+00:00,2021-02-04 11:52:38.440000+00:00,searchInThisArea,2021-02-04T07:54:16.921-03:00,POINT (-58.40633478015662 -34.59958636069718),-58.40633478015662,-34.59958636069718,0.13180821984337854,0.10597063930281791,2021-02-04,3
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:36:04.860-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.3907263353467,-34.60973129380561,2021-02-26 10:45:46.856000+00:00,2021-02-26 11:45:46.856000+00:00,this_area,2021-02-26T13:38:57.098GMT-03:00,POINT (-58.3907263353467 -34.60973129380561),-58.3907263353467,-34.60973129380561,0.14741666465329928,0.09582570619438968,2021-02-26,4
-68.85851909942744,-32.88333523942289,2021-02-13 22:26:26.811000+00:00,2021-02-13 23:26:26.811000+00:00,google,2021-02-13T19:26:35.148-03:00,POINT (-68.85851909942744 -32.88333523942289),-68.85851909942744,-32.88333523942289,-10.320376099427442,1.8222217605771078,2021-02-13,5
-58.465110026299946,-34.53882551891065,2021-02-23 10:40:00+00:00,2021-02-23 11:40:00+00:00,searchInThisArea,2021-02-22T09:44:07.784-03:00,POINT (-58.46511002629995 -34.53882551891065),-58.465110026299946,-34.53882551891065,0.07303297370005168,0.1667314810893501,2021-02-23,1
-58.43646825,-34.59695225,2021-01-29 13:27:45.452000+00:00,2021-01-29 14:27:45.452000+00:00,google,2021-01-29T10:28:05.313-03:00,POINT (-58.43646825 -34.59695225),-58.43646825,-34.59695225,0.10167475000000081,0.10860474999999781,2021-01-29,4
-58.4630611538887,-34.618973854231214,2021-02-08 05:32:39.890000+00:00,2021-02-08 06:32:39.890000+00:00,searchInThisArea,2021-02-08T02:33:12.339-03:00,POINT (-58.4630611538887 -34.61897385423121),-58.4630611538887,-34.618973854231214,0.07508184611129565,0.08658314576878468,2021-02-08,0
-58.432449102401726,-34.57881990727542,2021-02-07 20:09:44.891000+00:00,2021-02-07 21:09:44.891000+00:00,searchInThisArea,2021-02-07T17:12:09.114-03:00,POINT (-58.43244910240173 -34.57881990727542),-58.432449102401726,-34.57881990727542,0.10569389759827175,0.1267370927245821,2021-02-07,6
-58.367328400000005,-34.61646055,2021-02-06 02:26:23.981000+00:00,2021-02-06 03:26:23.981000+00:00,google,2021-02-05T23:26:49.760-03:00,POINT (-58.36732840000001 -34.61646055),-58.367328400000005,-34.61646055,0.17081459999999282,0.08909644999999955,2021-02-06,5
-58.61729856580496,-34.6530357303601,2021-02-02 12:58:56.637000+00:00,2021-02-02 13:58:56.637000+00:00,searchInThisArea,2021-02-02T09:59:46.156-03:00,POINT (-58.61729856580496 -34.6530357303601),-58.61729856580496,-34.6530357303601,-0.0791555658049603,0.05252126963989667,2021-02-02,1
-58.425664049999995,-34.59180264999999,2021-04-01 13:15:00+00:00,2021-04-01 14:15:00+00:00,updateTimeHome,2021-02-01T13:19:44.556-03:00,POINT (-58.42566404999999 -34.59180264999999),-58.425664049999995,-34.59180264999999,0.11247895000000341,0.11375435000000778,2021-04-01,3
-58.40406194329262,-34.57802295191859,2021-02-12 14:32:25.517000+00:00,2021-02-12 15:32:25.517000+00:00,searchInThisArea,2021-02-12T11:33:01.313-03:00,POINT (-58.40406194329262 -34.57802295191859),-58.40406194329262,-34.57802295191859,0.13408105670738024,0.127534048081408,2021-02-12,4
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:38:18.533-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.38818795979023,-34.6002876212599,2020-09-20 06:00:00+00:00,2020-09-20 06:15:00+00:00,this_area,2020-09-19T19:03:44.770GMT-03:00,POINT (-58.38818795979023 -34.6002876212599),-58.38818795979023,-34.6002876212599,0.14995504020976824,0.1052693787400969,2020-09-20,6
-58.55501867830754,-34.55169566726854,2021-02-08 10:49:18.608000+00:00,2021-02-08 11:49:18.608000+00:00,searchInThisArea,2021-02-08T07:50:23.629-03:00,POINT (-58.55501867830754 -34.55169566726854),-58.55501867830754,-34.55169566726854,-0.01687567830754233,0.1538613327314593,2021-02-08,0
-58.46337765455246,-34.61881327159744,2021-02-19 03:05:07.118000+00:00,2021-02-19 04:05:07.118000+00:00,searchInThisArea,2021-02-19T00:05:11.107-03:00,POINT (-58.46337765455246 -34.61881327159744),-58.46337765455246,-34.61881327159744,0.07476534544753832,0.08674372840255984,2021-02-19,4
-58.399975049999995,-34.6073775,2021-01-27 03:01:27.577000+00:00,2021-01-27 04:01:27.577000+00:00,google,2021-01-27T00:01:44.859-03:00,POINT (-58.39997504999999 -34.6073775),-58.399975049999995,-34.6073775,0.13816795000000326,0.09817950000000053,2021-01-27,2
-58.385467529296875,-34.598773321558696,2021-01-28 12:14:19.849000+00:00,2021-01-28 13:14:19.849000+00:00,searchInThisArea,2021-01-28T09:14:48.046-03:00,POINT (-58.38546752929688 -34.5987733215587),-58.385467529296875,-34.598773321558696,0.15267547070312304,0.10678367844130321,2021-01-28,3
